18/02/13 13:35:14 WARN util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
18/02/13 13:35:14 INFO util.log: Logging initialized @992ms
18/02/13 13:35:14 INFO server.Server: jetty-9.2.z-SNAPSHOT
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@423e4cbb{/jobs,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@6e16b8b5{/jobs/json,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@43b4fe19{/jobs/job,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@25ddbbbb{/jobs/job/json,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@1536602f{/stages,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@4ebea12c{/stages/json,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@2a1edad4{/stages/stage,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@6256ac4f{/stages/stage/json,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@44c79f32{/stages/pool,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@7fcbe147{/stages/pool/json,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@235f4c10{/storage,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@743cb8e0{/storage/json,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@c7a975a{/storage/rdd,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@2c1b9e4b{/storage/rdd/json,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@757d6814{/environment,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@649725e3{/environment/json,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@3c0fae6c{/executors,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@4c168660{/executors/json,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@52b56a3e{/executors/threadDump,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@fd0e5b6{/executors/threadDump/json,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@4eed46ee{/static,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@36b0fcd5{/,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@4fad94a7{/api,null,AVAILABLE}
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@475835b1{/stages/stage/kill,null,AVAILABLE}
18/02/13 13:35:14 INFO server.ServerConnector: Started ServerConnector@62679465{HTTP/1.1}{0.0.0.0:4040}
18/02/13 13:35:14 INFO server.Server: Started @1067ms
18/02/13 13:35:14 INFO handler.ContextHandler: Started o.s.j.s.ServletContextHandler@51671b08{/metrics/json,null,AVAILABLE}
18/02/13 13:35:15 INFO mapred.FileInputFormat: Total input paths to process : 200
